,companyCd,companyNm,companyNmEn,companyPartNm,movieCd
0,20122837,(주)팝엔터테인먼트,Pop Entertainment,배급사,20189743
1,20061718,찬란,Challan Film,수입사,20189743
2,20111472,(주)51k,,공동제공,20189743
0,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,배급사,20177221
1,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,수입사,20177221
0,20189241,(주)필름295,"FILM295 co.,Ltd",제작사,20179189
1,20154810,(주)블러썸픽쳐스,BLOSSOM Pictures Corp.,제작사,20179189
2,20100103,(주)쇼박스,Showbox Corp,배급사,20179189
3,20100103,(주)쇼박스,Showbox Corp,제공,20179189
4,20100103,(주)쇼박스,Showbox Corp,해외세일즈사,20179189
5,20242763,(사)한국농아인협회,,가치봄 제작처,20179189
6,20242764,한국시각장애인연합회,,가치봄 제작처,20179189
0,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,배급사,20189123
1,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,20189123
0,20168728,(주)키다리이엔티,KIDARI ENT,배급사,20189462
1,20188721,(주)삼백상회,300 & Co.,배급사,20189462
2,20158228,(주)다자인소프트,,수입사,20189462
0,20154008,영화사 배,bae pictures,제작사,20189067
1,20139617,(주)리틀빅픽쳐스,Little Big Pictures,배급사,20189067
2,20110854,(주)씨제이이엔엠,CJ ENM Corp.,제공,20189067
3,20100904,엠라인디스트리뷰션(주),M-Line Distribution,해외세일즈사,20189067
4,20242763,(사)한국농아인협회,,가치봄 제작처,20189067
5,20242764,한국시각장애인연합회,,가치봄 제작처,20189067
0,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20180523
1,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,20180523
0,2013216,(주)박수엔터테인먼트,Boxoo Entertainment  ,배급사,20180770
1,2013216,(주)박수엔터테인먼트,Boxoo Entertainment  ,수입사,20180770
0,20188721,(주)삼백상회,300 & Co.,배급사,20181262
1,20139095,(주)퍼스트런,First Run Inc.,수입사,20181262
0,20123058,그린나래미디어(주),GREEN NARAE MEDIA,배급사,20188661
1,20154928,(주)홈초이스,HOME CHOICE,배급사,20188661
2,20123058,그린나래미디어(주),GREEN NARAE MEDIA,수입사,20188661
0,20100285,판씨네마(주),Pancinema Corp.,배급사,20180624
1,20100285,판씨네마(주),Pancinema Corp.,수입사,20180624
0,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,배급사,20186321
1,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,20186321
0,20100947,(주)태원엔터테인먼트,TAEWON ENTERTAINMENT,제작사,20184678
1,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,배급사,20184678
2,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,제공,20184678
3,20100851,(주)화인컷,"Finecut Co., Ltd.",해외세일즈사,20184678
0,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20187521
1,20122956,(주)미디어캐슬,,수입사,20187521
0,20122837,(주)팝엔터테인먼트,Pop Entertainment,배급사,20180628
1,20063233,(주)컴퍼니엘,,수입사,20180628
2,20122837,(주)팝엔터테인먼트,Pop Entertainment,제공,20180628
0,20141613,리양필름(주),Leeyang Film,제작사,20174981
1,20130188,(주)영화사 이창,,제작사,20174981
2,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20174981
3,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,제공,20174981
4,20142968,(주)콘텐츠판다,CONTENTS PANDA,해외세일즈사,20174981
5,20242763,(사)한국농아인협회,,가치봄 제작처,20174981
6,20242764,한국시각장애인연합회,,가치봄 제작처,20174981
0,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20182403
1,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,20182403
0,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20010291
1,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,20010291
0,20155211,(주)필름몬스터,"Film Monster Co., Ltd.",제작사,20177538
1,20062690,드라마하우스(주),DRAMAHOUSE,제작사,20177538
2,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,배급사,20177538
3,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,제공,20177538
4,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,해외세일즈사,20177538
5,20141399,(주)포스크리에이티브파티,"4th Creative Party Co., Ltd.",제작서비스-시각효과/특수효과,20177538
6,20242763,(사)한국농아인협회,,가치봄 제작처,20177538
7,20242764,한국시각장애인연합회,,가치봄 제작처,20177538
0,20100084,㈜코리아스크린,Korea Screen Inc.,배급사,20181669
1,20100084,㈜코리아스크린,Korea Screen Inc.,수입사,20181669
0,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,배급사,20185485
1,20100041,이십세기폭스코리아(주),20th Century Fox Korea,배급사,20185485
2,20100041,이십세기폭스코리아(주),20th Century Fox Korea,수입사,20185485
0,20102327,CGV아트하우스,CGV ARTHOUSE,배급사,20181404
1,20110854,(주)씨제이이엔엠,CJ ENM Corp.,수입사,20181404
0,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,배급사,20180987
1,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,20180987
0,20157988,(재)CBS,,배급사,20181171
1,20157988,(재)CBS,,수입사,20181171
0,20154208,(주)에이치에스이디,,제작사,20170513
1,20139617,(주)리틀빅픽쳐스,Little Big Pictures,배급사,20170513
2,20110854,(주)씨제이이엔엠,CJ ENM Corp.,제공,20170513
3,20142968,(주)콘텐츠판다,CONTENTS PANDA,해외세일즈사,20170513
4,20242763,(사)한국농아인협회,,가치봄 제작처,20170513
5,20242764,한국시각장애인연합회,,가치봄 제작처,20170513
0,20157389,(주)발자국 공장,,제작사,20179006
1,20111081,(주)스마일이엔티,Smile Ent.,배급사,20179006
2,20111081,(주)스마일이엔티,Smile Ent.,제공,20179006
3,20061365,이수창업투자(주),,제공,20179006
4,20142968,(주)콘텐츠판다,CONTENTS PANDA,해외세일즈사,20179006
0,20122837,(주)팝엔터테인먼트,Pop Entertainment,배급사,20183063
1,20123058,그린나래미디어(주),GREEN NARAE MEDIA,수입사,20183063
2,20122837,(주)팝엔터테인먼트,Pop Entertainment,제공,20183063
0,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,배급사,20182693
1,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,수입사,20182693
0,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20176814
1,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,20176814
0,20189763,빅히트 엔터테인먼트,,제작사,20183050
1,20189561,(주)캠프엔터테인먼트,,제작사,20183050
2,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,배급사,20183050
0,20188821,주식회사 플러스미디어엔터테인먼트,PLUSMEDIA ENTERTAINMENT,제작사,20184481
1,20138935,(주)비에이엔터테인먼트,B.A. Entertainment,제작사,20184481
2,20100103,(주)쇼박스,Showbox Corp,배급사,20184481
3,20100103,(주)쇼박스,Showbox Corp,제공,20184481
4,20100103,(주)쇼박스,Showbox Corp,해외세일즈사,20184481
0,20141349,주식회사 디에스이이디,D.seeD,제작사,20182935
1,20190602,주식회사 케이무비엔터테인먼트,K-MOVIE ENTERTAINMENT,해외세일즈사,20182935
0,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20186822
1,20122956,(주)미디어캐슬,,수입사,20186822
0,2013216,(주)박수엔터테인먼트,Boxoo Entertainment  ,배급사,20183009
1,2013216,(주)박수엔터테인먼트,Boxoo Entertainment  ,수입사,20183009
0,20154928,(주)홈초이스,HOME CHOICE,배급사,20183073
1,20100497,(주)선익필름,"SUNICKFILM CO., LTD",수입사,20183073
0,20100829,예지림엔터테인먼트,,배급사,20183043
1,20100829,예지림엔터테인먼트,,수입사,20183043
0,20139617,(주)리틀빅픽쳐스,Little Big Pictures,배급사,20182669
1,20142968,(주)콘텐츠판다,CONTENTS PANDA,수입사,20182669
0,20100450,영화사 집,ZIP CINEMA,제작사,20177552
1,20110854,(주)씨제이이엔엠,CJ ENM Corp.,배급사,20177552
2,20110854,(주)씨제이이엔엠,CJ ENM Corp.,제공,20177552
3,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20177552
4,20242763,(사)한국농아인협회,,가치봄 제작처,20177552
5,20242764,한국시각장애인연합회,,가치봄 제작처,20177552
0,20142048,(주)이수C&E,,배급사,20181905
1,20100634,(주)누리픽쳐스,NOORI PICTURES,수입사,20181905
0,2013216,(주)박수엔터테인먼트,Boxoo Entertainment  ,배급사,20182966
1,2013216,(주)박수엔터테인먼트,Boxoo Entertainment  ,수입사,20182966
0,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,배급사,20183007
1,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,수입사,20183007
0,20175163,(주)영화사피어나,,제작사,20179230
1,20141469,플러스엠 엔터테인먼트,Plus M Entertainment,배급사,20179230
2,20141469,플러스엠 엔터테인먼트,Plus M Entertainment,제공,20179230
3,20242763,(사)한국농아인협회,,가치봄 제작처,20179230
4,20242764,한국시각장애인연합회,,가치봄 제작처,20179230
0,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,배급사,20189843
1,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,20189843
0,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,배급사,20178825
1,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,20178825
0,20141388,(주)로커스,,제작사,20183745
1,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20183745
2,20100915,㈜에스비에스,SBS,제공,20183745
3,20176461,아이피엑스(주),IPX Corporation,제공,20183745
0,20174241,힘컨텐츠(주),Him Contents,제작사,20183650
1,20101784,한국교육방송공사 EBS,EBS,제작사,20183650
2,20158370,(주)디스테이션,,배급사,20183650
3,20174241,힘컨텐츠(주),Him Contents,제공,20183650
0,20168728,(주)키다리이엔티,KIDARI ENT,배급사,20183288
1,20141250,(주)우성엔터테인먼트,"Woo Sung Entertainment, Inc.",수입사,20183288
0,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,배급사,20183238
1,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,수입사,20183238
0,20138660,(주)안나푸르나필름,,제작사,20175547
1,20130017,(주)로케트필름,,공동제작사,20175547
2,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20175547
3,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,제공,20175547
4,20142968,(주)콘텐츠판다,CONTENTS PANDA,해외세일즈사,20175547
5,20242763,(사)한국농아인협회,,가치봄 제작처,20175547
6,20242764,한국시각장애인연합회,,가치봄 제작처,20175547
0,20122837,(주)팝엔터테인먼트,Pop Entertainment,배급사,20182082
1,20123058,그린나래미디어(주),GREEN NARAE MEDIA,수입사,20182082
2,20122837,(주)팝엔터테인먼트,Pop Entertainment,제공,20182082
0,20122837,(주)팝엔터테인먼트,Pop Entertainment,배급사,20183685
1,20123058,그린나래미디어(주),GREEN NARAE MEDIA,수입사,20183685
2,20122837,(주)팝엔터테인먼트,Pop Entertainment,제공,20183685
0,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20180290
1,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,20180290
0,2016841,(주)하이브미디어코프,Hive Media Corp.,제작사,20168773
1,20100103,(주)쇼박스,Showbox Corp,배급사,20168773
2,20100103,(주)쇼박스,Showbox Corp,제공,20168773
3,20100103,(주)쇼박스,Showbox Corp,해외세일즈사,20168773
0,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,배급사,20182421
1,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,20182421
0,20110854,(주)씨제이이엔엠,CJ ENM Corp.,배급사,20183479
1,20110854,(주)씨제이이엔엠,CJ ENM Corp.,수입사,20183479
0,20142048,(주)이수C&E,,배급사,20183375
1,20062956,(주)포켓몬코리아,,수입사,20183375
0,20140593,(주)퍼펙트스톰필름,Perfect Storm Film Inc.,제작사,20170658
1,20110854,(주)씨제이이엔엠,CJ ENM Corp.,배급사,20170658
2,20110854,(주)씨제이이엔엠,CJ ENM Corp.,제공,20170658
3,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20170658
0,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,배급사,20186281
1,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,수입사,20186281
2,20104469,파라마운트 픽쳐스,Paramount Pictures,제공,20186281
0,20112452,(주)드림써치C&C,Dream Search Contents and Company co.Ltd,제작사,20183785
1,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20183785
2,20112452,(주)드림써치C&C,Dream Search Contents and Company co.Ltd,제공,20183785
3,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,공동제공,20183785
0,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,배급사,20189463
1,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,20189463
0,20124216,더램프(주),The LAMP ltd.,제작사,20184105
1,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,배급사,20184105
2,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,제공,20184105
3,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,해외세일즈사,20184105
4,20242763,(사)한국농아인협회,,가치봄 제작처,20184105
5,20242764,한국시각장애인연합회,,가치봄 제작처,20184105
0,20186621,필름에이픽쳐스,FilmA Pictures,제작사,20184187
1,20142369,(유)조이앤시네마,JOY N CINEMA,제작사,20184187
2,20161101,(주)제이앤씨미디어그룹,,배급사,20184187
3,20139196,TCO(주)더콘텐츠온,THE CONTENTS ON,배급사,20184187
4,20111211,(주)케이티알파,kt alpha,공동제공,20184187
5,20100851,(주)화인컷,"Finecut Co., Ltd.",해외세일즈사,20184187
0,20063007,(주)에코필름,EchoFilm,제작사,20176251
1,20100938,(주)전망좋은 영화사,THE PICTURES WITH A VIEW,제작사,20176251
2,20188861,(주)메리크리스마스,Merry Christmas,배급사,20176251
3,20139196,TCO(주)더콘텐츠온,THE CONTENTS ON,배급사,20176251
4,20139196,TCO(주)더콘텐츠온,THE CONTENTS ON,제공,20176251
5,20100851,(주)화인컷,"Finecut Co., Ltd.",해외세일즈사,20176251
6,20242763,(사)한국농아인협회,,가치봄 제작처,20176251
7,20242764,한국시각장애인연합회,,가치봄 제작처,20176251
0,20141337,(주)초이락컨텐츠팩토리,"CHOIROCK CONTENTS FACTORY Co.,Ltd.",제작사,20183915
1,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20183915
0,20102327,CGV아트하우스,CGV ARTHOUSE,배급사,20184574
1,20110854,(주)씨제이이엔엠,CJ ENM Corp.,수입사,20184574
0,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,배급사,20182544
1,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,20182544
0,20040104,(주)오돌또기 ,Odoltogi,제작사,20186324
1,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20186324
2,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,제공,20186324
3,20142968,(주)콘텐츠판다,CONTENTS PANDA,해외세일즈사,20186324
4,20242763,(사)한국농아인협회,,가치봄 제작처,20186324
5,20242764,한국시각장애인연합회,,가치봄 제작처,20186324
0,20141469,플러스엠 엔터테인먼트,Plus M Entertainment,배급사,20182588
1,20142088,(주)얼리버드픽쳐스,,수입사,20182588
2,20139617,(주)리틀빅픽쳐스,Little Big Pictures,공동제공,20182588
3,20141088,와이드 릴리즈(주),Wide Release,공동제공,20182588
4,20192001,주식회사 세미콜론스튜디오,,공동제공,20182588
0,20142048,(주)이수C&E,,배급사,20182044
1,20125035,(주)머스트씨무비릴리징컴퍼니,,수입사,20182044
0,20140742,(주)어바웃잇,,제작사,20182530
1,20156628,영화사 해그림 주식회사,"Haegrimm Pictures. Co., Ltd",제작사,20182530
2,20110854,(주)씨제이이엔엠,CJ ENM Corp.,제작사,20182530
3,20110854,(주)씨제이이엔엠,CJ ENM Corp.,배급사,20182530
4,20110854,(주)씨제이이엔엠,CJ ENM Corp.,제공,20182530
5,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20182530
6,20242763,(사)한국농아인협회,,가치봄 제작처,20182530
7,20242764,한국시각장애인연합회,,가치봄 제작처,20182530
0,20189763,빅히트 엔터테인먼트,,제작사,20185124
1,20063188,씨제이 씨지브이(CJ CGV)(주),CJ CGV,제작사,20185124
2,20063188,씨제이 씨지브이(CJ CGV)(주),CJ CGV,배급사,20185124
3,20189763,빅히트 엔터테인먼트,,제공,20185124
0,2013216,(주)박수엔터테인먼트,Boxoo Entertainment  ,배급사,20189385
1,20161164,(주)일레븐엔터테인먼트,Eleven Entertainment Group,수입사,20189385
0,201921,오리진필름(주),,제작사,20180868
1,20100103,(주)쇼박스,Showbox Corp,제작사,20180868
2,20100103,(주)쇼박스,Showbox Corp,배급사,20180868
3,20100103,(주)쇼박스,Showbox Corp,제공,20180868
4,20100103,(주)쇼박스,Showbox Corp,해외세일즈사,20180868
5,20242763,(사)한국농아인협회,,가치봄 제작처,20180868
6,20242764,한국시각장애인연합회,,가치봄 제작처,20180868
0,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,배급사,20186261
1,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,20186261
0,20141337,(주)초이락컨텐츠팩토리,"CHOIROCK CONTENTS FACTORY Co.,Ltd.",제작사,20185478
1,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20185478
0,20123058,그린나래미디어(주),GREEN NARAE MEDIA,배급사,20184896
1,20188822,플레이리스트(주),,배급사,20184896
2,20123058,그린나래미디어(주),GREEN NARAE MEDIA,수입사,20184896
3,20188822,플레이리스트(주),,제공,20184896
4,20137115,(주)인터파크,,공동제공,20184896
0,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,배급사,20188282
1,20100041,이십세기폭스코리아(주),20th Century Fox Korea,배급사,20188282
2,20100041,이십세기폭스코리아(주),20th Century Fox Korea,수입사,20188282
0,20139999,(주)무비락,MOVIEROCK,제작사,20185881
1,20140755,(주)도서관옆스튜디오,Studio By The Library,제작사,20185881
2,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,배급사,20185881
3,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,제공,20185881
4,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,해외세일즈사,20185881
5,20242763,(사)한국농아인협회,,가치봄 제작처,20185881
6,20242764,한국시각장애인연합회,,가치봄 제작처,20185881
0,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20185444
1,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,20185444
0,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,배급사,20195915
1,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,20195915
0,20142551,씨네주 유한회사,,제작사,20174169
1,20205861,오스카10스튜디오,,제작사,20174169
2,20141469,플러스엠 엔터테인먼트,Plus M Entertainment,배급사,20174169
3,20141469,플러스엠 엔터테인먼트,Plus M Entertainment,제공,20174169
4,20100904,엠라인디스트리뷰션(주),M-Line Distribution,해외세일즈사,20174169
0,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,배급사,20184888
1,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,20184888
0,20110854,(주)씨제이이엔엠,CJ ENM Corp.,배급사,20162003
1,20110854,(주)씨제이이엔엠,CJ ENM Corp.,수입사,20162003
0,20142048,(주)이수C&E,,배급사,20195984
1,20100065,대원미디어(주),"Daewon media Co., Ltd.",수입사,20195984
2,20100065,대원미디어(주),"Daewon media Co., Ltd.",제공,20195984
0,20100374,(주)외유내강,Filmmaker R & K,제작사,20177539
1,20186561,(주)필름케이,filmK,제작사,20177539
2,20110854,(주)씨제이이엔엠,CJ ENM Corp.,배급사,20177539
3,20110854,(주)씨제이이엔엠,CJ ENM Corp.,제공,20177539
4,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20177539
5,20242763,(사)한국농아인협회,,가치봄 제작처,20177539
6,20242764,한국시각장애인연합회,,가치봄 제작처,20177539
0,20100829,예지림엔터테인먼트,,배급사,20195743
1,20100829,예지림엔터테인먼트,,수입사,20195743
2,20141154,(주)영화사선,SUNPICTURES FILM,제공,20195743
0,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20020222
1,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,20020222
0,20161101,(주)제이앤씨미디어그룹,,배급사,20185576
1,20139196,TCO(주)더콘텐츠온,THE CONTENTS ON,배급사,20185576
2,20142369,(유)조이앤시네마,JOY N CINEMA,수입사,20185576
0,20100807,(주)디씨지플러스,DCG PLUS,제작사,20196601
1,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,배급사,20196601
2,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,제공,20196601
3,20188021,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment,해외세일즈사,20196601
4,20242763,(사)한국농아인협회,,가치봄 제작처,20196601
5,20242764,한국시각장애인연합회,,가치봄 제작처,20196601
0,201981,(주)셀트리온엔터테인먼트,"CELLTRION ENTERTAINMENT Co.,Ltd",제작사,20176442
1,201981,(주)셀트리온엔터테인먼트,"CELLTRION ENTERTAINMENT Co.,Ltd",배급사,20176442
2,201981,(주)셀트리온엔터테인먼트,"CELLTRION ENTERTAINMENT Co.,Ltd",제공,20176442
0,20138935,(주)비에이엔터테인먼트,B.A. Entertainment,제작사,20195791
1,20102327,CGV아트하우스,CGV ARTHOUSE,배급사,20195791
2,20102327,CGV아트하우스,CGV ARTHOUSE,제공,20195791
3,20100904,엠라인디스트리뷰션(주),M-Line Distribution,해외세일즈사,20195791
0,20100041,이십세기폭스코리아(주),20th Century Fox Korea,배급사,20180937
1,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,배급사,20180937
2,20100041,이십세기폭스코리아(주),20th Century Fox Korea,수입사,20180937
0,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,배급사,20181877
1,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,20181877
0,20153568,(주)스톰픽쳐스코리아,STORM PICTURES KOREA,배급사,20177282
1,20161164,(주)일레븐엔터테인먼트,Eleven Entertainment Group,수입사,20177282
0,20122837,(주)팝엔터테인먼트,Pop Entertainment,배급사,20196323
1,20123058,그린나래미디어(주),GREEN NARAE MEDIA,수입사,20196323
2,20122837,(주)팝엔터테인먼트,Pop Entertainment,제공,20196323
0,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,배급사,20197283
1,20173221,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International,수입사,20197283
0,20122737,(주)사나이픽처스,SANAI Pictures,제작사,20176103
1,20126515,(주)영화사 월광,MOONLIGHT FILM,제작사,20176103
2,20100103,(주)쇼박스,Showbox Corp,배급사,20176103
3,20100103,(주)쇼박스,Showbox Corp,제공,20176103
4,20100103,(주)쇼박스,Showbox Corp,해외세일즈사,20176103
5,20242763,(사)한국농아인협회,,가치봄 제작처,20176103
6,20242764,한국시각장애인연합회,,가치봄 제작처,20176103
0,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20197356
1,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,20197356
0,20122837,(주)팝엔터테인먼트,Pop Entertainment,배급사,20196723
1,20123058,그린나래미디어(주),GREEN NARAE MEDIA,수입사,20196723
2,20122837,(주)팝엔터테인먼트,Pop Entertainment,제공,20196723
0,20100187,청년필름(주),Generation Blue Films,제작사,20197846
1,20139535,다이스필름(주),Dice Film,제작사,20197846
2,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20197846
3,20103668,워너 브러더스 픽쳐스,Warner Bros. Pictures,제공,20197846
0,20126436,리 공동체 영화사,Vill LEE Film,제작사,20175407
1,20101558,(주)바른손,,제작사,20175407
2,20102327,CGV아트하우스,CGV ARTHOUSE,배급사,20175407
3,20102327,CGV아트하우스,CGV ARTHOUSE,제공,20175407
4,20100851,(주)화인컷,"Finecut Co., Ltd.",해외세일즈사,20175407
0,2013216,(주)박수엔터테인먼트,Boxoo Entertainment  ,배급사,20197617
1,2013216,(주)박수엔터테인먼트,Boxoo Entertainment  ,수입사,20197617
0,20137515,(주)애니플러스,ANIPLUS,배급사,20198603
1,20137515,(주)애니플러스,ANIPLUS,수입사,20198603
0,20101102,오드,AUD,배급사,20183773
1,20154928,(주)홈초이스,HOME CHOICE,배급사,20183773
2,20101102,오드,AUD,수입사,20183773
0,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,배급사,20185352
1,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,20185352
0,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,배급사,20196025
1,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,20196025
0,20158292,(주)영화사두둥,Doodoong pictures,제작사,20166301
1,20141469,플러스엠 엔터테인먼트,Plus M Entertainment,배급사,20166301
2,20158292,(주)영화사두둥,Doodoong pictures,제공,20166301
3,20110854,(주)씨제이이엔엠,CJ ENM Corp.,공동제공,20166301
4,20139455,유니온투자파트너스(주),Union Investment Partners,공동제공,20166301
5,20100904,엠라인디스트리뷰션(주),M-Line Distribution,해외세일즈사,20166301
0,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20198146
1,20190407,(주)팬엔터테인먼트,Pan Entertainment,배급사,20198146
2,20139095,(주)퍼스트런,First Run Inc.,수입사,20198146
3,20190407,(주)팬엔터테인먼트,Pan Entertainment,제공,20198146
0,20122837,(주)팝엔터테인먼트,Pop Entertainment,배급사,20197987
1,20142628,주식회사 씨네룩스,"CINE LUX Co., Ltd.",수입사,20197987
0,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20196244
1,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,20196244
0,20100248,나우필름(주),"NOWFILM Co., Ltd",제작사,20183096
1,20140808,(주)영화사레드피터,"REDPETER FILMS Co., Ltd",제작사,20183096
2,20100787,파인하우스필름(주),"PINEHOUSE FILM Co., Ltd",제작사,20183096
3,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20183096
4,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,제공,20183096
