,showTypeGroupNm,showTypeNm,movieCd
1,2D,디지털,20119507
0,필름,필름,20119707
1,2D,디지털,20119707
0,필름,필름,20119511
1,필름,영어자막,20119511
2,필름,일어자막,20119511
3,2D,디지털,20119511
0,필름,필름,2009A362
1,2D,디지털,2009A362
0,필름,필름,20119637
1,2D,디지털,20119637
0,필름,필름,20119768
1,2D,디지털,20119768
0,필름,필름,20119667
1,2D,디지털,20119667
0,필름,필름,20119802
1,2D,디지털,20119802
0,필름,필름,20119419
1,2D,디지털,20119419
0,필름,필름,20119720
1,2D,디지털,20119720
0,필름,필름,20119618
1,필름,영어자막,20119618
2,필름,일어자막,20119618
3,2D,디지털,20119618
0,필름,필름,20119717
1,2D,디지털,20119717
0,필름,필름,20119771
1,2D,디지털,20119771
0,필름,필름,20119772
1,2D,디지털,20119772
0,필름,필름,20119806
1,2D,디지털,20119806
0,필름,필름,20119856
1,2D,디지털,20119856
0,필름,필름,20119854
1,2D,디지털,20119854
2,IMAX,IMAX,20119854
0,필름,필름,20119855
1,2D,디지털,20119855
0,필름,필름,20119721
1,2D,디지털,20119721
0,필름,필름,20119974
1,2D,디지털,20119974
0,필름,필름,20119852
1,2D,디지털,20119852
0,필름,필름,20119972
1,필름,더빙,20119972
2,2D,디지털,20119972
3,2D,디지털 더빙,20119972
4,3D,3D 디지털,20119972
5,3D,3D 더빙,20119972
6,4D,4D 더빙,20119972
7,4D,4D,20119972
0,필름,필름,20119989
1,2D,디지털,20119989
0,필름,필름,20110185
1,2D,디지털,20110185
2,4D,4D,20110185
0,필름,필름,20119627
1,필름,청각장애인용 자막,20119627
2,2D,디지털,20119627
0,필름,필름,20110071
1,2D,디지털,20110071
0,필름,필름,20110172
1,2D,디지털,20110172
0,필름,필름,20110211
1,2D,디지털,20110211
2,3D,3D 디지털,20110211
0,필름,필름,20119529
1,2D,디지털,20119529
0,필름,필름,20110193
1,2D,디지털,20110193
0,필름,필름,20119619
1,2D,디지털,20119619
0,필름,필름,20110171
1,2D,디지털,20110171
0,필름,필름,20110221
1,2D,디지털,20110221
0,필름,필름,20110250
1,필름,더빙,20110250
2,2D,디지털,20110250
3,2D,디지털 더빙,20110250
0,필름,필름,20110261
1,2D,디지털,20110261
2,2D,디지털 더빙,20110261
0,필름,필름,20110235
1,2D,디지털,20110235
0,필름,필름,20110292
1,2D,디지털,20110292
2,3D,3D 디지털,20110292
3,4D,4D,20110292
0,필름,필름,20110311
1,2D,디지털,20110311
0,필름,필름,20110294
1,2D,디지털,20110294
2,3D,3D 디지털,20110294
3,4D,4D,20110294
4,IMAX,IMAX 3D,20110294
0,필름,필름,20110501
1,2D,디지털,20110501
0,필름,필름,20110289
1,2D,디지털,20110289
0,필름,필름,20110511
1,필름,더빙,20110511
2,2D,디지털,20110511
3,2D,디지털 더빙,20110511
4,3D,3D 디지털,20110511
5,3D,3D 더빙,20110511
6,4D,4D 더빙,20110511
7,4D,4D,20110511
8,IMAX,IMAX 3D,20110511
0,필름,필름,20119527
1,2D,디지털,20119527
0,필름,필름,20119628
1,필름,일어자막,20119628
2,2D,디지털,20119628
0,필름,필름,20110183
1,2D,디지털,20110183
0,필름,필름,20110561
1,2D,디지털,20110561
0,필름,필름,20110502
1,2D,디지털,20110502
0,필름,필름,20110313
1,2D,디지털,20110313
0,필름,필름,20101279
1,2D,디지털,20101279
0,필름,필름,20110233
1,필름,영어자막,20110233
2,2D,디지털,20110233
0,필름,필름,20110571
1,2D,디지털,20110571
2,3D,3D 디지털,20110571
0,필름,필름,20110182
1,2D,디지털,20110182
0,필름,필름,20110607
1,2D,디지털,20110607
0,필름,필름,20110656
1,2D,디지털,20110656
2,IMAX,IMAX,20110656
0,필름,필름,20110655
1,2D,디지털,20110655
2,3D,3D 디지털,20110655
0,필름,필름,20110581
1,2D,디지털,20110581
0,필름,필름,20110798
1,2D,디지털,20110798
0,필름,필름,20110251
1,2D,디지털,20110251
0,필름,필름,20110660
1,2D,디지털,20110660
0,필름,필름,20101392
1,2D,디지털,20101392
2,2D,디지털 영문자막,20101392
3,2D,디지털 가치봄,20101392
0,필름,필름,20110659
1,2D,디지털,20110659
2,3D,3D 디지털,20110659
3,4D,4D,20110659
4,IMAX,IMAX 3D,20110659
0,필름,필름,20110988
1,2D,디지털,20110988
0,필름,필름,20110490
1,2D,디지털,20110490
0,필름,필름,20110296
1,2D,디지털,20110296
0,필름,필름,20111101
1,필름,더빙,20111101
2,2D,디지털,20111101
3,2D,디지털 더빙,20111101
0,필름,필름,20110897
1,2D,디지털,20110897
0,필름,필름,20111009
1,필름,더빙,20111009
2,2D,디지털,20111009
3,2D,디지털 더빙,20111009
4,3D,3D 디지털,20111009
5,3D,3D 더빙,20111009
6,4D,4D,20111009
7,IMAX,IMAX 3D,20111009
0,필름,필름,20090922
1,필름,더빙,20090922
2,2D,디지털,20090922
3,2D,디지털 더빙,20090922
4,3D,3D 디지털,20090922
5,3D,3D 더빙,20090922
6,4D,4D,20090922
0,필름,필름,20119515
1,필름,일어자막,20119515
2,필름,청각장애인용 자막,20119515
3,2D,디지털,20119515
0,필름,필름,20110290
1,필름,영어자막,20110290
2,2D,디지털,20110290
0,필름,필름,20111351
1,2D,디지털,20111351
0,필름,필름,20111249
1,필름,더빙,20111249
2,2D,디지털,20111249
3,2D,디지털 더빙,20111249
4,3D,3D 디지털,20111249
5,3D,3D 더빙,20111249
6,4D,4D,20111249
0,필름,필름,20111034
1,필름,더빙,20111034
2,2D,디지털,20111034
3,2D,디지털 더빙,20111034
0,필름,필름,20110279
1,필름,더빙,20110279
2,2D,디지털,20110279
3,2D,디지털 더빙,20110279
4,2D,디지털 가치봄,20110279
0,필름,필름,20111113
1,2D,디지털,20111113
2,3D,3D 디지털,20111113
0,필름,필름,20110657
1,필름,더빙,20110657
2,2D,디지털,20110657
3,2D,디지털 더빙,20110657
4,3D,3D 디지털,20110657
5,3D,3D 더빙,20110657
6,4D,4D 더빙,20110657
7,4D,4D,20110657
0,필름,필름,20111702
1,필름,더빙,20111702
2,2D,디지털,20111702
3,2D,디지털 더빙,20111702
0,필름,필름,20119513
1,필름,영어자막,20119513
2,2D,디지털,20119513
3,3D,3D 디지털,20119513
4,4D,4D,20119513
5,IMAX,IMAX 3D,20119513
0,필름,필름,20110911
1,필름,더빙,20110911
2,2D,디지털,20110911
3,2D,디지털 더빙,20110911
0,필름,필름,20110302
1,2D,디지털,20110302
2,4D,4D,20110302
0,필름,필름,20110609
1,2D,디지털,20110609
0,필름,필름,20110297
1,필름,청각장애인용 자막,20110297
2,2D,디지털,20110297
3,2D,디지털 가치봄,20110297
0,필름,필름,20111540
1,필름,더빙,20111540
2,2D,디지털,20111540
3,2D,디지털 더빙,20111540
4,3D,3D 디지털,20111540
5,3D,3D 더빙,20111540
0,필름,필름,20111757
1,2D,디지털,20111757
0,필름,필름,20110896
1,2D,디지털,20110896
2,4D,4D,20110896
0,필름,필름,20110899
1,2D,디지털,20110899
0,필름,필름,20112117
1,2D,디지털,20112117
0,필름,필름,20112141
1,2D,디지털,20112141
0,필름,필름,20111692
1,2D,디지털,20111692
0,필름,필름,20111671
1,2D,디지털,20111671
0,필름,필름,20110301
1,필름,영어자막,20110301
2,2D,디지털,20110301
0,필름,필름,20112272
1,필름,청각장애인용 자막,20112272
2,2D,디지털,20112272
0,필름,필름,20110303
1,필름,일어자막,20110303
2,2D,디지털,20110303
0,필름,필름,20111571
1,2D,디지털,20111571
0,필름,필름,20112082
1,2D,디지털,20112082
0,필름,필름,20112050
1,2D,디지털,20112050
2,3D,3D 디지털,20112050
3,IMAX,IMAX 3D,20112050
0,필름,필름,20111536
1,필름,더빙,20111536
2,2D,디지털 더빙,20111536
3,4D,4D,20111536
0,필름,필름,20112534
1,필름,청각장애인용 자막,20112534
2,2D,디지털,20112534
0,필름,필름,20112132
1,2D,디지털,20112132
2,3D,3D 디지털,20112132
0,필름,필름,20112175
1,2D,디지털,20112175
2,IMAX,IMAX,20112175
0,필름,필름,20111893
1,2D,디지털,20111893
0,필름,필름,20110613
1,2D,디지털,20110613
0,필름,필름,20111914
1,2D,디지털,20111914
0,필름,필름,20112303
1,필름,더빙,20112303
2,2D,디지털,20112303
0,필름,필름,20111892
1,2D,디지털,20111892
0,필름,필름,20112552
1,필름,청각장애인용 자막,20112552
2,2D,디지털,20112552
0,필름,필름,20112173
1,2D,디지털,20112173
2,4D,4D,20112173
3,IMAX,IMAX,20112173
0,필름,필름,20112651
1,2D,디지털,20112651
2,3D,3D 디지털,20112651
3,4D,4D,20112651
0,필름,필름,20112209
1,2D,디지털,20112209
0,필름,필름,20112695
1,필름,영어자막,20112695
2,2D,디지털,20112695
3,2D,디지털 영문자막,20112695
4,2D,디지털 가치봄,20112695
0,필름,필름,20112589
1,2D,디지털,20112589
0,필름,필름,20112221
1,2D,디지털,20112221
0,필름,필름,20112693
1,2D,디지털,20112693
0,필름,필름,20111533
1,필름,더빙,20111533
2,2D,디지털 더빙,20111533
0,필름,필름,20112911
1,2D,디지털,20112911
0,필름,필름,20112704
1,2D,디지털,20112704
0,필름,필름,20112821
1,2D,디지털,20112821
0,필름,필름,20110322
1,2D,디지털,20110322
0,필름,필름,20110612
1,2D,디지털,20110612
0,필름,필름,20112763
1,2D,디지털,20112763
0,필름,필름,20113001
1,2D,디지털,20113001
0,필름,필름,20112208
1,2D,디지털,20112208
0,필름,필름,20112822
1,2D,디지털,20112822
0,필름,필름,20112553
1,2D,디지털,20112553
0,필름,필름,20111987
1,2D,디지털,20111987
2,3D,3D 디지털,20111987
3,4D,4D,20111987
0,필름,필름,20111928
1,필름,일어자막,20111928
2,2D,디지털,20111928
0,필름,필름,20112762
1,2D,디지털,20112762
0,필름,필름,20112311
1,2D,디지털,20112311
0,필름,필름,20112707
1,2D,디지털,20112707
0,필름,필름,20112934
1,2D,디지털,20112934
0,필름,필름,20112971
1,2D,디지털,20112971
0,필름,필름,20110906
1,2D,디지털,20110906
2,2D,디지털 한글자막 CC,20110906
0,필름,필름,20112972
1,필름,더빙,20112972
2,2D,디지털 더빙,20112972
3,3D,3D 더빙,20112972
0,필름,필름,20110905
1,2D,디지털,20110905
0,필름,필름,20113306
1,2D,디지털,20113306
0,필름,필름,20113381
1,필름,영어자막,20113381
2,2D,디지털,20113381
0,필름,필름,20112542
1,2D,디지털,20112542
2,2D,디지털 더빙,20112542
3,3D,3D 디지털,20112542
4,3D,3D 더빙,20112542
5,4D,4D 더빙,20112542
6,4D,4D,20112542
0,필름,필름,20113307
1,2D,디지털,20113307
0,필름,필름,20113312
1,2D,디지털,20113312
0,필름,필름,20112207
1,2D,디지털,20112207
2,4D,4D,20112207
3,IMAX,IMAX,20112207
0,필름,필름,20113311
1,필름,더빙,20113311
2,2D,디지털,20113311
3,2D,디지털 더빙,20113311
0,필름,필름,20113260
1,2D,디지털,20113260
2,2D,디지털 한글자막 CC,20113260
0,필름,필름,20113471
1,2D,디지털,20113471
0,필름,필름,20110295
1,2D,디지털,20110295
2,2D,디지털 영문자막,20110295
3,2D,디지털 일어자막,20110295
4,4D,4D,20110295
0,필름,필름,20112621
1,2D,디지털,20112621
0,필름,필름,20112709
1,2D,디지털,20112709
2,2D,디지털 더빙,20112709
0,필름,필름,20112708
1,2D,디지털,20112708
2,2D,디지털 더빙,20112708
0,필름,필름,20113271
1,필름,더빙,20113271
2,2D,디지털,20113271
3,2D,디지털 더빙,20113271
4,3D,3D 디지털,20113271
5,3D,3D 더빙,20113271
0,필름,필름,19940256
1,2D,디지털,19940256
2,3D,3D 디지털,19940256
3,3D,3D 더빙,19940256
0,필름,필름,20113671
1,2D,디지털,20113671
0,필름,필름,20113652
1,2D,디지털,20113652
2,3D,3D 디지털,20113652
3,4D,4D,20113652
0,필름,필름,20113862
1,필름,더빙,20113862
2,2D,디지털,20113862
3,2D,디지털 더빙,20113862
4,3D,3D 디지털,20113862
5,3D,3D 더빙,20113862
6,4D,4D 더빙,20113862
7,4D,4D,20113862
8,IMAX,IMAX 3D,20113862
9,IMAX,IMAX 3D 더빙,20113862
0,필름,필름,20110882
1,2D,디지털,20110882
0,필름,필름,20113811
1,필름,더빙,20113811
2,2D,디지털 더빙,20113811
3,3D,3D 더빙,20113811
0,필름,필름,20113883
1,2D,디지털,20113883
0,필름,필름,20113743
1,2D,디지털,20113743
2,2D,디지털 영문자막,20113743
0,필름,필름,20113535
1,2D,디지털,20113535
0,필름,필름,20113653
1,2D,디지털,20113653
2,2D,디지털 더빙,20113653
3,3D,3D 디지털,20113653
4,3D,3D 더빙,20113653
5,IMAX,IMAX 3D,20113653
0,필름,필름,20113951
1,2D,디지털,20113951
2,2D,디지털 일어자막,20113951
0,필름,필름,20113636
1,2D,디지털,20113636
0,필름,필름,20113472
1,2D,디지털,20113472
0,필름,필름,20100215
1,2D,디지털,20100215
2,2D,디지털 더빙,20100215
3,3D,3D 디지털,20100215
4,3D,3D 더빙,20100215
5,4D,4D 더빙,20100215
0,필름,필름,20113557
1,2D,디지털,20113557
0,필름,필름,20113643
1,2D,디지털,20113643
0,필름,필름,20113911
1,필름,더빙,20113911
2,2D,디지털,20113911
3,2D,디지털 더빙,20113911
4,3D,3D 디지털,20113911
5,3D,3D 더빙,20113911
6,IMAX,IMAX,20113911
0,필름,필름,20113881
1,2D,디지털,20113881
0,필름,필름,20113920
1,필름,더빙,20113920
2,2D,디지털,20113920
3,2D,디지털 더빙,20113920
4,3D,3D 디지털,20113920
5,3D,3D 더빙,20113920
0,필름,필름,19990216
1,3D,3D 디지털,19990216
2,4D,4D,19990216
0,필름,필름,20124099
1,2D,디지털,20124099
0,필름,필름,20124134
1,2D,디지털,20124134
0,필름,필름,20110249
1,2D,디지털,20110249
0,필름,필름,20124021
1,2D,디지털,20124021
0,필름,필름,20113890
1,2D,디지털,20113890
2,3D,3D 디지털,20113890
3,4D,4D,20113890
0,필름,필름,20113975
1,2D,디지털,20113975
0,필름,필름,20124420
1,2D,디지털,20124420
0,필름,필름,20124746
1,필름,청각장애인용 자막,20124746
2,2D,디지털,20124746
3,3D,3D 디지털,20124746
4,4D,4D,20124746
5,IMAX,IMAX 3D,20124746
0,필름,필름,20113912
1,2D,디지털,20113912
0,필름,필름,20113982
1,필름,더빙,20113982
2,2D,디지털,20113982
3,2D,디지털 더빙,20113982
4,3D,3D 디지털,20113982
5,3D,3D 더빙,20113982
0,필름,필름,20113916
1,2D,디지털,20113916
0,필름,필름,20124096
1,2D,디지털,20124096
0,필름,필름,20124449
1,2D,디지털,20124449
0,필름,필름,20124609
1,2D,디지털,20124609
0,필름,필름,20124551
1,2D,디지털,20124551
2,3D,3D 디지털,20124551
0,필름,필름,20124050
1,필름,영어자막,20124050
2,2D,디지털,20124050
3,2D,디지털 영문자막,20124050
0,필름,필름,20124629
1,2D,디지털,20124629
2,3D,3D 디지털,20124629
3,4D,4D,20124629
4,IMAX,IMAX 3D,20124629
0,필름,필름,20124726
1,2D,디지털,20124726
0,필름,필름,20124666
1,2D,디지털,20124666
0,필름,필름,20111774
1,2D,디지털,20111774
0,필름,필름,20124874
1,2D,디지털,20124874
0,필름,필름,20124074
1,2D,디지털,20124074
2,2D,디지털 중국어자막,20124074
0,필름,필름,20124932
1,2D,디지털,20124932
0,필름,필름,20124142
1,2D,디지털,20124142
0,필름,필름,20124873
1,2D,디지털,20124873
0,필름,필름,20124939
1,필름,더빙,20124939
2,2D,디지털,20124939
3,2D,디지털 더빙,20124939
4,3D,3D 디지털,20124939
5,3D,3D 더빙,20124939
0,필름,필름,20124717
1,2D,디지털,20124717
2,3D,3D 디지털,20124717
3,IMAX,IMAX 3D,20124717
0,필름,필름,20124051
1,2D,디지털,20124051
2,2D,디지털 영문자막,20124051
3,2D,디지털 한글자막 CC,20124051
0,필름,필름,20124127
1,2D,디지털,20124127
2,4D,4D,20124127
0,필름,필름,19980074
1,2D,디지털,19980074
2,3D,3D 디지털,19980074
3,4D,4D,19980074
4,IMAX,IMAX 3D,19980074
5,DOLBYCINEMA,DOLBYCINEMA 3D,19980074
0,필름,필름,20125106
1,2D,디지털,20125106
2,3D,3D 디지털,20125106
0,필름,필름,20124032
1,2D,디지털,20124032
0,필름,필름,20112134
1,2D,디지털,20112134
2,IMAX,IMAX,20112134
0,필름,필름,19920231
1,2D,디지털,19920231
2,3D,3D 디지털,19920231
3,3D,3D 더빙,19920231
0,필름,필름,20068590
1,2D,디지털,20068590
0,필름,필름,20125126
1,2D,디지털,20125126
0,필름,필름,20113201
1,2D,디지털,20113201
0,필름,필름,20124721
1,2D,디지털,20124721
2,3D,3D 디지털,20124721
3,4D,4D,20124721
4,IMAX,IMAX 3D,20124721
0,필름,필름,20124066
1,2D,디지털,20124066
0,필름,필름,20125427
1,2D,디지털,20125427
2,2D,디지털 더빙,20125427
0,필름,필름,20113556
1,2D,디지털,20113556
0,필름,필름,20124045
1,필름,가치봄,20124045
2,2D,디지털,20124045
3,2D,디지털 영문자막,20124045
4,2D,디지털 한글자막 CC,20124045
5,2D,디지털 가치봄,20124045
0,필름,필름,20125426
1,2D,디지털,20125426
2,4D,4D,20125426
0,필름,필름,20113889
1,필름,더빙,20113889
2,2D,디지털,20113889
3,2D,디지털 더빙,20113889
4,3D,3D 디지털,20113889
5,3D,3D 더빙,20113889
6,4D,4D 더빙,20113889
0,필름,필름,20125866
1,2D,디지털,20125866
2,IMAX,IMAX,20125866
0,필름,필름,20113554
1,2D,디지털,20113554
0,필름,필름,20124064
1,2D,디지털,20124064
0,필름,필름,20125907
1,2D,디지털,20125907
2,4D,4D,20125907
0,필름,필름,20113885
1,2D,디지털,20113885
2,3D,3D 디지털,20113885
3,IMAX,IMAX 3D,20113885
0,필름,필름,20113745
1,2D,디지털,20113745
0,필름,필름,20125806
1,필름,더빙,20125806
2,2D,디지털 더빙,20125806
3,3D,3D 더빙,20125806
0,필름,필름,20125486
1,2D,디지털,20125486
0,필름,필름,20124065
1,필름,청각장애인용 자막,20124065
2,2D,디지털,20124065
3,2D,디지털 한글자막 CC,20124065
4,2D,디지털 가치봄,20124065
0,필름,필름,20110312
1,2D,디지털,20110312
0,필름,필름,20124136
1,필름,더빙,20124136
2,2D,디지털,20124136
3,2D,디지털 더빙,20124136
4,3D,3D 디지털,20124136
5,3D,3D 더빙,20124136
0,필름,필름,20113533
1,2D,디지털,20113533
0,필름,필름,20125086
1,2D,디지털,20125086
2,3D,3D 디지털,20125086
3,4D,4D,20125086
4,IMAX,IMAX 3D,20125086
0,필름,필름,20124946
1,2D,디지털,20124946
0,필름,필름,20125646
1,2D,디지털,20125646
2,3D,3D 디지털,20125646
0,필름,필름,20126617
1,2D,디지털,20126617
0,필름,필름,20113532
1,2D,디지털,20113532
0,필름,필름,20124055
1,2D,디지털,20124055
0,필름,필름,20126413
1,2D,디지털,20126413
0,필름,필름,20126077
1,2D,디지털,20126077
2,3D,3D 디지털,20126077
3,4D,4D,20126077
4,IMAX,IMAX 3D,20126077
0,필름,필름,20126566
1,2D,디지털,20126566
2,4D,4D,20126566
0,필름,필름,20124061
1,2D,디지털,20124061
2,2D,디지털 영문자막,20124061
0,필름,필름,20124062
1,필름,청각장애인용 자막,20124062
2,필름,가치봄,20124062
3,2D,디지털,20124062
4,2D,디지털 영문자막,20124062
5,2D,디지털 한글자막 CC,20124062
6,2D,디지털 가치봄,20124062
0,필름,필름,20127108
1,필름,더빙,20127108
2,2D,디지털,20127108
3,2D,디지털 더빙,20127108
4,2D,디지털 가치봄,20127108
0,필름,필름,20113821
1,2D,디지털,20113821
0,필름,필름,20126686
1,2D,디지털,20126686
0,필름,필름,20126410
1,2D,디지털,20126410
0,필름,필름,20125916
1,2D,디지털,20125916
0,필름,필름,20113391
1,2D,디지털,20113391
0,필름,필름,20126745
1,2D,디지털,20126745
0,필름,필름,20126470
1,2D,디지털,20126470
0,필름,필름,20127211
1,2D,디지털,20127211
0,필름,필름,20112703
1,2D,디지털,20112703
2,4D,4D,20112703
3,IMAX,IMAX,20112703
0,필름,필름,20127306
1,필름,더빙,20127306
2,2D,디지털,20127306
3,2D,디지털 더빙,20127306
0,필름,필름,20124058
1,2D,디지털,20124058
0,필름,필름,20124034
1,필름,청각장애인용 자막,20124034
2,2D,디지털,20124034
3,2D,디지털 영문자막,20124034
4,2D,디지털 가치봄,20124034
0,필름,필름,20126667
1,필름,더빙,20126667
2,2D,디지털,20126667
3,2D,디지털 더빙,20126667
4,3D,3D 디지털,20126667
5,3D,3D 더빙,20126667
6,4D,4D 더빙,20126667
7,4D,4D,20126667
0,필름,필름,20124349
1,2D,디지털,20124349
2,4D,4D,20124349
0,필름,필름,20127266
1,필름,더빙,20127266
2,2D,디지털,20127266
3,2D,디지털 더빙,20127266
0,필름,필름,20128626
1,2D,디지털,20128626
0,필름,필름,20126406
1,필름,더빙,20126406
2,2D,디지털,20126406
3,2D,디지털 더빙,20126406
4,3D,3D 디지털,20126406
5,3D,3D 더빙,20126406
6,4D,4D 더빙,20126406
0,필름,필름,20124080
1,2D,디지털,20124080
2,2D,디지털 중국어자막,20124080
0,필름,필름,20127086
1,2D,디지털,20127086
0,필름,필름,20127407
1,2D,디지털,20127407
2,3D,3D 디지털,20127407
0,필름,필름,20124067
1,2D,디지털,20124067
0,필름,필름,20127887
1,필름,더빙,20127887
2,2D,디지털,20127887
3,2D,디지털 더빙,20127887
4,3D,3D 디지털,20127887
5,3D,3D 더빙,20127887
0,필름,필름,20126448
1,2D,디지털,20126448
2,3D,3D 디지털,20126448
3,4D,4D,20126448
0,필름,필름,20125647
1,2D,디지털,20125647
2,IMAX,IMAX,20125647
0,필름,필름,20124049
1,필름,일어자막,20124049
2,필름,청각장애인용 자막,20124049
3,필름,가치봄,20124049
4,2D,디지털,20124049
5,2D,디지털 영문자막,20124049
6,2D,디지털 일어자막,20124049
7,2D,디지털 가치봄,20124049
8,2D,디지털 중국어자막,20124049
9,4D,4D,20124049
0,필름,필름,20125920
1,필름,영어자막,20125920
2,2D,디지털,20125920
0,필름,필름,20128272
1,2D,디지털,20128272
0,필름,필름,20124063
1,2D,디지털,20124063
0,필름,필름,20125338
1,2D,디지털,20125338
2,3D,3D 디지털,20125338
3,4D,4D,20125338
0,필름,필름,20128271
1,필름,청각장애인용 자막,20128271
2,2D,디지털,20128271
3,2D,디지털 가치봄,20128271
0,필름,필름,20126409
1,2D,디지털,20126409
2,4D,4D,20126409
0,필름,필름,20128143
1,2D,디지털,20128143
0,필름,필름,20124934
1,2D,디지털,20124934
0,필름,필름,20124079
1,필름,청각장애인용 자막,20124079
2,2D,디지털,20124079
3,2D,디지털 영문자막,20124079
4,2D,디지털 일어자막,20124079
5,2D,디지털 가치봄,20124079
0,필름,필름,20127401
1,2D,디지털,20127401
2,3D,3D 디지털,20127401
3,IMAX,IMAX 3D,20127401
0,필름,필름,20127494
1,2D,디지털,20127494
2,2D,디지털 더빙,20127494
3,2D,디지털 가치봄,20127494
0,필름,필름,20127446
1,2D,디지털,20127446
0,필름,필름,20124400
1,필름,영어자막,20124400
2,2D,디지털,20124400
3,2D,디지털 영문자막,20124400
0,필름,필름,20129092
1,필름,더빙,20129092
2,2D,디지털,20129092
3,2D,디지털 더빙,20129092
4,3D,3D 디지털,20129092
5,3D,3D 더빙,20129092
6,4D,4D 더빙,20129092
7,4D,4D,20129092
0,필름,필름,20125306
1,2D,디지털,20125306
0,필름,필름,20128447
1,2D,디지털,20128447
2,4D,4D,20128447
0,필름,필름,20127634
1,필름,더빙,20127634
2,2D,디지털,20127634
3,2D,디지털 더빙,20127634
4,3D,3D 디지털,20127634
5,3D,3D 더빙,20127634
0,필름,필름,20129166
1,2D,디지털,20129166
0,필름,필름,20113887
1,2D,디지털,20113887
0,필름,필름,20129260
1,2D,디지털,20129260
0,필름,필름,20129227
1,2D,디지털,20129227
0,필름,필름,20113886
1,2D,디지털,20113886
2,4D,4D,20113886
0,필름,필름,20128270
1,2D,디지털,20128270
0,필름,필름,20129626
1,2D,디지털,20129626
0,필름,필름,20129766
1,필름,더빙,20129766
2,2D,디지털,20129766
3,2D,디지털 더빙,20129766
4,3D,3D 디지털,20129766
5,3D,3D 더빙,20129766
6,4D,4D 더빙,20129766
7,4D,4D,20129766
8,IMAX,IMAX 3D,20129766
0,필름,필름,20124057
1,필름,청각장애인용 자막,20124057
2,2D,디지털,20124057
3,2D,디지털 가치봄,20124057
0,필름,필름,20120021
1,2D,디지털,20120021
0,필름,필름,20129407
1,2D,디지털,20129407
0,3D,3D 디지털,20129146
0,필름,필름,20113461
1,2D,디지털,20113461
2,2D,디지털 4K,20113461
3,IMAX,IMAX,20113461
0,필름,필름,20124070
1,2D,디지털,20124070
2,2D,디지털 중국어자막,20124070
0,필름,필름,20129079
1,2D,디지털,20129079
0,필름,필름,20121241
1,2D,디지털,20121241
0,필름,필름,20124054
1,필름,영어자막,20124054
2,필름,청각장애인용 자막,20124054
3,필름,가치봄,20124054
4,2D,디지털,20124054
5,2D,디지털 영문자막,20124054
6,2D,디지털 일어자막,20124054
7,2D,디지털 가치봄,20124054
0,필름,필름,20129790
1,2D,디지털,20129790
0,필름,필름,20124075
1,2D,디지털,20124075
2,4D,4D,20124075
0,필름,필름,20124917
1,2D,디지털,20124917
0,필름,필름,20120127
1,2D,디지털,20120127
0,필름,필름,20120562
1,2D,디지털,20120562
0,필름,필름,20120362
1,2D,디지털,20120362
0,필름,필름,20120942
1,필름,더빙,20120942
2,2D,디지털,20120942
3,2D,디지털 더빙,20120942
0,필름,필름,20126469
1,2D,디지털,20126469
2,4D,4D,20126469
0,필름,필름,20126089
1,필름,일어자막,20126089
2,2D,디지털,20126089
3,2D,디지털 일어자막,20126089
0,필름,필름,20120421
1,2D,디지털,20120421
0,필름,필름,20124348
1,2D,디지털,20124348
0,필름,필름,20127546
1,2D,디지털,20127546
0,필름,필름,20126407
1,필름,더빙,20126407
2,2D,디지털,20126407
3,2D,디지털 더빙,20126407
4,3D,3D 디지털,20126407
5,3D,3D 더빙,20126407
6,4D,4D 더빙,20126407
7,4D,4D,20126407
8,IMAX,IMAX 3D,20126407
0,필름,필름,20120430
1,필름,가치봄,20120430
2,2D,디지털,20120430
3,2D,디지털 가치봄,20120430
0,필름,필름,20125406
1,필름,영어자막,20125406
2,2D,디지털,20125406
3,2D,디지털 영문자막,20125406
0,필름,필름,20088506
1,2D,디지털,20088506
0,필름,필름,20121281
1,2D,디지털,20121281
0,필름,필름,20124936
1,2D,디지털,20124936
2,2D,디지털 영문자막,20124936
0,2D,디지털,20123161
0,필름,필름,20120661
1,2D,디지털,20120661
2,3D,3D 디지털,20120661
3,4D,4D,20120661
0,필름,필름,20125048
1,2D,디지털,20125048
2,3D,3D HFR,20125048
3,3D,3D 디지털,20125048
4,4D,4D,20125048
5,IMAX,IMAX HFR,20125048
6,IMAX,IMAX 3D,20125048
7,IMAX,IMAX HFR 3D,20125048
0,필름,필름,20112561
1,2D,디지털,20112561
0,필름,필름,20122192
1,필름,더빙,20122192
2,2D,디지털,20122192
3,2D,디지털 더빙,20122192
0,필름,필름,20129388
1,필름,더빙,20129388
2,2D,디지털,20129388
3,2D,디지털 더빙,20129388
4,3D,3D 디지털,20129388
5,3D,3D 더빙,20129388
6,4D,4D 더빙,20129388
7,4D,4D,20129388
0,필름,필름,20128274
1,2D,디지털,20128274
2,IMAX,IMAX,20128274
3,DOLBYCINEMA,DOLBYCINEMA,20128274
0,필름,필름,20124399
1,필름,일어자막,20124399
2,2D,디지털,20124399
3,2D,디지털 일어자막,20124399
0,필름,필름,20128687
1,필름,영어자막,20128687
2,2D,디지털,20128687
3,2D,디지털 영문자막,20128687
4,2D,디지털 일어자막,20128687
5,2D,디지털 중국어자막,20128687
0,필름,필름,20128247
1,필름,더빙,20128247
2,2D,디지털 더빙,20128247
